indicator_name,indicator_code,country_name,country_code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Rural Population Growth (Annual %),SP.RUR.TOTL.ZG,Malaysia,MYS,-0.871783291,-0.321237863,-0.467324137,-0.5847643,-0.657629523,-0.69325461,-0.72638511,-0.774899416,-0.86579243,-0.985165739,-1.145832338,-0.86735436,-0.92811882,-1.21723839,-1.78638324,-1.91488815,-1.1363758,-1.8194346,-1.7563233
Rural Population Growth (Annual %),SP.RUR.TOTL.ZG,Myanmar,MMR,0.9149426,0.824914213,0.753377845,0.67848834,0.6365143,0.532726342,0.456284546,0.387291633,0.356498923,0.376989778,0.428173866,0.49985553,0.55664812,0.579367731,0.548744488,0.46593558,0.369657278,0.29113525,0.23896963
Rural Population Growth (Annual %),SP.RUR.TOTL.ZG,Philippines,PHL,2.31696934,2.29281973,2.2593513,2.292122,2.134282717,2.465639,1.95167697,1.86733169,1.815919376,1.8373988,1.737477711,1.343656258,1.354753162,1.339634234,1.29485383,1.224424946,1.151247,1.587923,0.973244953
Rural Population Growth (Annual %),SP.RUR.TOTL.ZG,Singapore,SGP,,,,,,,,,,,,,,,,,,,
Rural Population Growth (Annual %),SP.RUR.TOTL.ZG,South Korea,KOR,-0.326868,-0.8147541,-1.227887139,-1.2897849,-1.4292248,-1.69951419,-0.46618473,-0.53928914,0.2249655,-0.45273942,-0.59335872,0.8499322,0.923215784,0.851157798,1.22511668,0.92555598,0.78812127,0.6446738,0.712926786
Rural Population Growth (Annual %),SP.RUR.TOTL.ZG,Thailand,THA,0.438515229,-0.78613223,-0.943427164,-1.9634191,-1.217868162,-1.319458135,-1.43287846,-1.544346316,-1.649198895,-1.73557441,-1.8229265,-1.3111693,-0.89721983,-0.92677656,-0.972834447,-1.2342172,-1.78953848,-1.124227738,-1.169937725
Rural Population Growth (Annual %),SP.RUR.TOTL.ZG,United States,USA,-0.38113564,0.14997827,0.8152312,0.186383,0.69599392,0.73389815,0.186728,0.931579,0.85657262,0.14133215,-0.31772278,-0.1785364,-0.19532249,-0.271138569,-0.261259249,-0.289831865,-0.3386252,-0.45547813,-0.58735252
Rural Population Growth (Annual %),SP.RUR.TOTL.ZG,Vietnam,VNM,0.366613364,0.28865337,0.28373265,0.153574752,0.11773922,0.13568455,0.93664897,0.85495257,0.83213568,0.8827982,0.6323541,0.6491796,0.62218723,0.56484132,0.336246,0.938973,-0.32417614,-0.61453227,-0.12987884
Secure Internet Servers,IT.NET.SECR,Brunei Darussalam,BRN,,,,,,,,,,,16,23,49,61,99,238,257,688,853
Secure Internet Servers,IT.NET.SECR,Cambodia,KHM,,,,,,,,,,,1,18,44,6,71,158,323,883,1318
Secure Internet Servers,IT.NET.SECR,China,CHN,,,,,,,,,,,164,2631,51,6999,13314,26989,6654,289923,622142
Secure Internet Servers,IT.NET.SECR,India,IND,,,,,,,,,,,261,2842,574,788,1941,15313,5723,164791,25432
Secure Internet Servers,IT.NET.SECR,Indonesia,IDN,,,,,,,,,,,396,595,132,197,36,4569,894,338925,343412
Secure Internet Servers,IT.NET.SECR,Japan,JPN,,,,,,,,,,,781,86878,11693,134421,175217,191255,2679,75829,1476696
Secure Internet Servers,IT.NET.SECR,Lao PDR,LAO,,,,,,,,,,,3,6,12,17,22,28,57,114,144
Secure Internet Servers,IT.NET.SECR,Malaysia,MYS,,,,,,,,,,,1267,165,2948,364,4513,779,2917,152966,18124
Secure Internet Servers,IT.NET.SECR,Myanmar,MMR,,,,,,,,,,,1,1,5,9,37,55,187,529,494
Secure Internet Servers,IT.NET.SECR,Philippines,PHL,,,,,,,,,,,474,674,1146,1233,1619,2139,422,9239,993
Secure Internet Servers,IT.NET.SECR,Singapore,SGP,,,,,,,,,,,2699,481,188,13765,13915,19844,16879,329385,477674
Secure Internet Servers,IT.NET.SECR,South Korea,KOR,,,,,,,,,,,8688,1413,1347,17,2634,28452,36928,6158,16574
Secure Internet Servers,IT.NET.SECR,Thailand,THA,,,,,,,,,,,753,122,295,2649,3555,4768,113,423,66225
Secure Internet Servers,IT.NET.SECR,United States,USA,,,,,,,,,,,767662,93471,125823,13646,1633177,239539,3694357,9863566,215174
Secure Internet Servers,IT.NET.SECR,Vietnam,VNM,,,,,,,,,,,22,327,812,1286,1864,333,2698,127584,16956
Secure Internet Servers (Per 1 Million People),IT.NET.SECR.P6,Brunei Darussalam,BRN,,,,,,,,,,,41.16856986,58.42189754,122.81433,15.8329192,241.5995353,573.6225226,612.1962839,162.833363,1988.521128
Secure Internet Servers (Per 1 Million People),IT.NET.SECR.P6,Cambodia,KHM,,,,,,,,,,,0.6987416,1.23784391,2.97694498,3.99299438,4.6482698,1.1794751,2.48674346,55.1554815,81.18755
Secure Internet Servers (Per 1 Million People),IT.NET.SECR.P6,China,CHN,,,,,,,,,,,1.19968554,1.957399954,3.775833923,5.15625697,9.75965288,19.68247254,47.91156662,29.1256,446.768276
Secure Internet Servers (Per 1 Million People),IT.NET.SECR.P6,India,IND,,,,,,,,,,,1.669797814,2.27374958,4.5632381,6.152183171,8.44478758,11.68795322,38.29568349,123.115668,187.877374
Secure Internet Servers (Per 1 Million People),IT.NET.SECR.P6,Indonesia,IDN,,,,,,,,,,,1.637485415,2.4274278,5.31288863,7.82347668,11.78227466,17.6833438,36.223368,128.67362,1282.99931
Secure Internet Servers (Per 1 Million People),IT.NET.SECR.P6,Japan,JPN,,,,,,,,,,,552.97574,679.621681,99.61319,154.737338,1376.6696,154.274782,219.539994,598.23699,1167.8142
Secure Internet Servers (Per 1 Million People),IT.NET.SECR.P6,Lao PDR,LAO,,,,,,,,,,,0.4864137,0.9452446,1.86244245,2.59887195,3.313374769,4.153585345,8.32621796,16.39571784,2.39224772
Secure Internet Servers (Per 1 Million People),IT.NET.SECR.P6,Malaysia,MYS,,,,,,,,,,,44.916286,57.5897338,11.4168114,122.2985393,151.154554,233.8544774,945.6472331,4917.725842,5713.37867
Secure Internet Servers (Per 1 Million People),IT.NET.SECR.P6,Myanmar,MMR,,,,,,,,,,,0.19762526,0.19611452,0.9725348,0.173569423,0.77716696,1.442596,2.49194776,9.99599538,9.197817213
Secure Internet Servers (Per 1 Million People),IT.NET.SECR.P6,Philippines,PHL,,,,,,,,,,,5.44335881,7.5241884,11.788597,12.4772565,16.173478,2.94733833,4.5348333,87.84551937,92.8534625
Secure Internet Servers (Per 1 Million People),IT.NET.SECR.P6,Singapore,SGP,,,,,,,,,,,531.6412212,927.917848,1898.94166,2549.469714,2544.448,3585.18389,196.74653,5869.33345,84713.85836
Secure Internet Servers (Per 1 Million People),IT.NET.SECR.P6,South Korea,KOR,,,,,,,,,,,175.3234928,28.524253,268.327479,337.183319,46.68488,557.7188976,72.9992978,1198.942929,265.122133
Secure Internet Servers (Per 1 Million People),IT.NET.SECR.P6,Thailand,THA,,,,,,,,,,,11.2618627,15.13661865,3.88332638,38.8732767,51.94427191,69.38854589,146.4811517,578.2846715,953.8586763
Secure Internet Servers (Per 1 Million People),IT.NET.SECR.P6,United States,USA,,,,,,,,,,,2481.759554,2986.52529,3842.268732,434.28642,513.919975,636.933657,11439.71636,335.78432,65864.17887
Secure Internet Servers (Per 1 Million People),IT.NET.SECR.P6,Vietnam,VNM,,,,,,,,,,,2.29629867,3.679467271,9.4265839,14.1725676,2.323919,32.72653962,278.794792,1348.715951,1769.471437
"Self-Employed, Female (% Of Female Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.FE.ZS,Brunei Darussalam,BRN,4.9521,5.2595,5.1776,5.336999893,5.5999928,5.66434,5.835999966,6.1999855,6.179999828,6.281137,6.4668,6.7138,6.918221,7.1492,7.29576,7.55888,7.955999851,8.531999588,8.482351
"Self-Employed, Female (% Of Female Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.FE.ZS,Cambodia,KHM,91.18699646,9.35366,88.86499786,87.552195,86.13899994,84.55899811,82.97699738,81.28821,79.53399658,77.78199768,76.36799622,73.52799988,69.76399994,66.1989975,61.36758,57.7299911,58.375,58.4198,58.421143
"Self-Employed, Female (% Of Female Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.FE.ZS,China,CHN,68.19116,67.22167,66.27999878,65.316189,64.358171,63.35699844,62.3429985,61.317134,6.4243,59.38152,58.31879,57.28699875,56.26699829,55.21218,54.16199875,53.116113,52.6399918,51.4162,49.9599998
"Self-Employed, Female (% Of Female Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.FE.ZS,India,IND,9.86499786,9.5719986,9.273262,89.952348,89.635214,89.315244,88.968232,88.61599731,88.27999878,87.912256,87.539146,85.51799774,83.24299622,82.285366,81.2899823,8.232226,79.13999939,78.1214,76.83799744
"Self-Employed, Female (% Of Female Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.FE.ZS,Indonesia,IDN,71.843232,69.639967,69.51999664,7.912256,7.35366,66.4243,65.815244,67.33183,67.26599884,66.8314,65.55599976,63.669993,61.42985,6.38299942,6.358171,58.448186,58.9799957,58.35699844,59.12311
"Self-Employed, Female (% Of Female Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.FE.ZS,Japan,JPN,18.6899925,17.54199982,16.69799995,16.17499924,15.78999996,15.34527,14.1239996,13.61299992,12.94936,12.3922,11.82699966,11.33133,1.7227,1.3878,1.18999958,9.718412,9.14599998,8.895458,8.69699
"Self-Employed, Female (% Of Female Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.FE.ZS,Lao PDR,LAO,93.2818,92.86799622,92.48561,92.1399628,91.692134,91.28199768,9.858171,9.44424,9.59967,89.55799866,89.8318,88.91592,88.74811,88.567134,88.39399719,88.22212,88.4399872,87.86599731,87.69244
"Self-Employed, Female (% Of Female Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.FE.ZS,Malaysia,MYS,23.56399918,23.14917,22.7623,22.5525,23.29999924,21.54199982,21.88599968,22.72167,21.12826,21.7159996,21.4699959,2.13699913,22.9243,25.6399918,24.89699936,27.799915,26.54137,26.28899956,26.4999924
"Self-Employed, Female (% Of Female Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.FE.ZS,Myanmar,MMR,73.3821,72.535366,72.23262,71.41699982,7.78821,7.13714,69.46299744,68.79299927,68.24299622,67.635214,66.956128,66.44244,65.843232,65.19999695,64.67226,64.63354,63.6317,63.8399963,62.54137
"Self-Employed, Female (% Of Female Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.FE.ZS,Philippines,PHL,49.2179985,51.7299911,52.136159,5.97299957,49.2746,5.39699936,49.9129982,48.99811,48.77399826,48.25299835,47.15715,46.977119,45.66199875,44.421143,44.91699982,43.38199997,42.14546,4.68299866,39.91199875
"Self-Employed, Female (% Of Female Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.FE.ZS,Singapore,SGP,9.3345,9.38999565,9.32199955,9.4335,9.598999977,9.8142,1.326,9.944244,9.793999672,9.795999527,9.39453,1.24499989,1.56599998,1.25699997,9.791366,8.987999916,9.5191,9.3191,9.13784
"Self-Employed, Female (% Of Female Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.FE.ZS,South Korea,KOR,38.47299957,37.6317,36.5246,34.44424,33.38714,32.9399933,32.27999878,31.23932,3.43499947,28.81227,27.529995,26.37999916,25.96515,25.25326,24.52899933,23.5359993,22.74699974,22.81299973,22.61758
"Self-Employed, Female (% Of Female Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.FE.ZS,Thailand,THA,61.849998,59.91199875,6.525153,59.6594,56.84799957,57.1594,57.2299881,57.421143,57.26699829,56.48699951,56.73561,58.53499985,59.12311,56.21218,53.27698,52.17699814,51.25899887,5.643156,51.59999847
"Self-Employed, Female (% Of Female Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.FE.ZS,United States,USA,6.274168,6.22141,6.3265,6.114999771,6.7499989,5.925191,5.94699,5.827141,5.55915,5.642198,5.583183,5.49972,5.589225,5.57172,5.363999844,5.258999825,5.159999847,5.27699995,5.169149
"Self-Employed, Female (% Of Female Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.FE.ZS,Vietnam,VNM,84.58183,82.54599762,82.88714,81.96499634,78.94244,77.3314,75.7992,74.42985,73.314299,72.442134,72.1899719,71.3999756,7.88849,7.61199951,69.44599915,65.814299,64.257378,62.31999969,61.99599838
"Self-Employed, Male (% Of Male Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.MA.ZS,Brunei Darussalam,BRN,6.631999969,6.7168,6.81799984,6.953999996,7.127999783,7.318999767,7.448999882,7.59499979,7.84153,7.972122,8.156137,8.366175,8.555999756,8.795999527,9.72999954,9.5114,9.62275,9.18913,9.173999786
"Self-Employed, Male (% Of Male Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.MA.ZS,Cambodia,KHM,81.399823,79.92814,78.9799713,77.816189,76.65336,75.16366,73.71299744,72.26799774,7.87455,69.829238,65.567134,65.63354,59.483171,55.27199936,51.919993,47.41999817,44.2773,43.75517,43.25699997
"Self-Employed, Male (% Of Male Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.MA.ZS,China,CHN,57.3415,56.599996,55.851174,55.11899948,54.375,53.65895,52.9576,52.25,51.45121,5.73561,5.5531,49.34667,48.636159,47.95818,47.2899823,46.69116,45.9576,45.3699921,44.66699982
"Self-Employed, Male (% Of Male Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.MA.ZS,India,IND,82.56999969,82.68171,82.66699982,82.63849,82.61699677,82.595122,82.4739992,82.359116,82.341342,82.299998,82.6879,81.5485,79.99433,79.43699646,78.85199738,78.2519989,77.64299774,77.5599976,76.467287
"Self-Employed, Male (% Of Male Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.MA.ZS,Indonesia,IDN,64.3699921,6.79299927,6.692134,62.43299866,6.88152,59.3397,58.81182,58.2899963,57.941189,57.93799973,56.9576,53.7239992,5.817134,49.54199982,48.9739992,46.42334,46.75799942,46.62799835,47.226174
"Self-Employed, Male (% Of Male Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.MA.ZS,Japan,JPN,15.75511,15.3922,15.15499973,15.883,15.1116,15.1599979,14.3549,14.4137,13.86247,13.58133,13.31299973,12.93727,12.5711,12.3683,12.31227,12.7499981,11.67199993,11.59599972,11.5369997
"Self-Employed, Male (% Of Male Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.MA.ZS,Lao PDR,LAO,84.161311,83.759269,83.372165,82.938354,82.49811,82.25153,81.552195,81.67134,8.5739975,8.81128,79.55314,78.981281,78.38899994,77.76599884,77.13714,76.51214,75.889967,75.24433,74.699792
"Self-Employed, Male (% Of Male Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.MA.ZS,Malaysia,MYS,26.95599937,25.37299919,23.57699966,24.4331,26.53395,26.1161,27.78114,27.37999916,27.6799953,27.3766,27.17399979,24.9614,26.12129,25.9669995,24.38899994,25.51399994,25.6399918,25.2499962,24.97212
"Self-Employed, Male (% Of Male Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.MA.ZS,Myanmar,MMR,75.54199982,74.959964,74.3314,73.579238,72.827348,72.1499939,71.18699646,7.358171,69.51999664,68.67299652,67.927195,67.41321,66.77799988,66.6879,65.372165,64.68399811,64.8323,63.3349998,62.69599915
"Self-Employed, Male (% Of Male Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.MA.ZS,Philippines,PHL,49.31299973,5.48899841,5.7199854,49.94599915,47.71218,49.5915,48.9243,47.83318,47.4469986,46.261159,45.4162,43.865168,41.56137,4.38999939,4.859116,39.47122,36.48199844,36.1499939,34.3769989
"Self-Employed, Male (% Of Male Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.MA.ZS,Singapore,SGP,19.18727,19.18499947,18.8569,18.54899979,19.54899979,19.3899956,18.5,18.96999931,18.67985,18.2499962,17.92334,18.299998,18.56553,18.11387,17.99584,17.54899979,17.74955,18.4342,17.5259997
"Self-Employed, Male (% Of Male Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.MA.ZS,South Korea,KOR,35.73561,36.2899933,35.69499969,35.2859993,34.375,34.1911,33.2169995,32.27698,31.84799957,3.83273,29.98932,29.54463,29.8225,28.9399976,28.37899971,27.51199913,27.4669995,27.28114,26.95121
"Self-Employed, Male (% Of Male Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.MA.ZS,Thailand,THA,59.81137,59.17334,59.43682,59.11758,55.39199829,55.4153,55.58599854,55.33318,56.2199966,54.26399994,54.36899948,56.92499924,57.64699936,54.74811,52.11199951,51.73186,5.66899872,5.55899811,51.3549
"Self-Employed, Male (% Of Male Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.MA.ZS,United States,USA,8.642198,8.55535,8.48299982,8.8345,8.8428,8.774168,8.63999565,8.399999619,8.267999649,8.369435,8.326999664,7.962999821,7.745999813,7.468999863,7.36831,7.451214,7.427999973,7.84111,7.23999947
"Self-Employed, Male (% Of Male Employment) (Modeled Ilo Estimate)",SL.EMP.SELF.MA.ZS,Vietnam,VNM,77.88849,75.2366,75.898262,73.981281,7.259269,68.16899872,66.66189,64.1214,62.18899918,6.73699951,6.77199936,59.85699844,59.99811,6.9667,59.62119,55.94424,53.7199966,52.4715,51.69379
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,Brunei Darussalam,BRN,35.3581414,38.82298634,38.24441176,34.6325728,31.1937757,27.4936737,26.1173728,28.552591,25.25112879,33.68585576,3.6995185,25.752499,26.69411419,29.2916299,31.43521852,37.53515581,42.9752872,4.8512253,37.33687722
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,Cambodia,KHM,36.93227,38.39258369,39.3171715,38.1987891,39.2879715,39.7761336,38.7171341,38.5616496,38.84161754,38.78978724,38.354145,37.5395576,37.77542,38.5756446,39.738516,39.83267342,39.8859882,39.7219635,39.4926626
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,China,CHN,39.7864797,41.2219688,42.2467955,42.273661,41.1819518,41.33473325,41.8156728,42.868535,42.85864193,44.4583649,44.17618879,44.29231287,45.46254967,46.87965459,48.417626,5.4637876,51.832754,51.89276498,52.1571934
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,India,IND,42.73292664,43.8896126,44.72882755,44.7464565,44.11485897,44.44293292,44.4323571,44.815792,45.88254991,45.98488281,45.3374956,45.4421427,46.311473,46.69871477,47.82241376,47.78374812,47.82255828,48.4511758,49.12861425
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,Indonesia,IDN,33.36863651,38.41724523,4.14784,41.658569,41.366373,4.33232249,4.8263854,39.48417538,37.4575153,37.5772988,4.6659929,4.5846421,4.87337489,41.51653748,42.24218531,43.39892,43.64174881,43.673542,43.411931
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,Japan,JPN,65.86158122,66.8945836,68.6412652,68.352824,68.5664171,68.96488829,68.9529666,69.8577245,69.7665468,71.53331658,7.2976553,71.54418371,71.58562397,71.34713,7.48721871,69.29594945,69.329659,69.11516488,69.11516488
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,Lao PDR,LAO,42.231718,41.8364261,42.5293972,41.93377813,44.611411,43.3941349,38.14387173,41.6699628,44.188746,45.6988817,43.57147662,41.77419278,4.15232224,42.49214861,44.15767861,44.1689694,42.47712312,41.52782613,41.6838243
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,Malaysia,MYS,46.3149747,49.1739312,48.69641688,46.7123882,44.54759856,44.19715294,43.92627818,44.5224529,43.9481565,48.8362181,48.4772972,47.76683525,49.2239584,49.94472882,5.12268,52.139724,52.53157163,51.85229738,52.95788139
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,Myanmar,MMR,,,,,,,,,37.598894,37.35987311,36.67885997,36.21216867,37.367795,38.14554,37.6848263,38.75949,39.528847,4.3773216,43.1525589
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,Philippines,PHL,51.577157,52.29841324,52.2766911,52.7347741,52.9419449,53.513518,54.13813229,54.452275,53.8787686,55.2913893,55.11738759,55.93165756,56.92789,57.63174979,57.3353446,58.84348679,59.59645641,59.9274228,59.96858968
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,Singapore,SGP,6.66451974,63.59363423,63.97695568,64.34872521,63.7257513,64.7318438,64.8768545,66.41485,68.34796176,68.66952,67.84281368,69.222129,69.2797623,7.75978583,7.34419783,69.955797,7.5599265,7.2533677,69.37699331
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,South Korea,KOR,51.63245457,52.817214,53.3596856,53.565893,52.77873633,53.5632579,54.2423275,54.42251187,55.21615273,55.836714,53.6348365,53.6597252,54.311963,54.1983874,54.34596256,54.4269444,53.74992843,52.84476379,53.56383652
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,Thailand,THA,54.65752946,54.9541827,54.25911566,52.49739525,52.67752723,52.17287382,51.3243366,51.1322954,5.3396697,51.5222764,49.4621424,5.33287656,51.6469533,51.6967629,53.7257182,54.8644653,55.881397,56.39841159,56.9849897
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,United States,USA,72.81623449,74.1237875,74.8853184,74.6161486,74.1592755,74.16248,73.732434,73.925767,74.52582894,76.44395484,76.2629856,75.86333549,76.14853221,75.77446192,75.83813679,76.817681,77.55137397,77.37453175,77.37453175
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,Vietnam,VNM,38.73464268,38.6295375,38.4838794,37.98755549,37.98355112,42.56888122,42.68848351,42.83327545,42.591597,43.44335375,36.94247178,36.73273666,37.2668592,38.7362288,39.3639442,39.73328958,4.92467841,41.2645376,41.11792653
"Services, Value Added (Annual % Growth)",NV.SRV.TOTL.KD.ZG,Brunei Darussalam,BRN,2.511566183,6.13674811,2.767821183,1.648335734,1.995892382,4.12249861,7.4638769,9.237564161,2.64435945,2.8956982,-2.232947527,5.1665489,5.84221386,5.47963516,1.24251497,-1.67856129,3.562375,1.84382975,0.781845424
